Name,Handle,Timestamp,Content,Comments,Retweets,Likes,Analytics,Tweet Link
PTI PROMOTION,@Shoaibmhd1991,2024-02-05T04:08:51.000Z,Hahaha 9 month peth sy hy,0,0,0,0,https://twitter.com/Shoaibmhd1991/status/1754356384689438890
Mrs Munir Ahmad,@MrsMunirAhmad,2024-02-05T04:08:50.000Z,"جزاک اللہ خیر
خوش رہیں ہمیشہ آمین",1,0,1,1,https://twitter.com/MrsMunirAhmad/status/1754356382126756310
ђ𝕦ｍ𝐀,@1H22k,2024-02-05T04:08:49.000Z,,0,0,0,0,https://twitter.com/1H22k/status/1754356378226004439
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:08:45.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,1,2,https://twitter.com/imrankhanlvrPTI/status/1754356360613863611
ذمـــــــــل⁦⁦⁦⁦⁩ PTI,@its_all29,2024-02-05T04:08:44.000Z,بہت خوبصورت آیت ہے,0,1,1,3,https://twitter.com/its_all29/status/1754356356503740517
Rajiv Keisham,@keisham_ra18720,2024-02-05T04:08:42.000Z,"Absolutely right, you and all refugees have to go back to Myanmar.",0,0,0,5,https://twitter.com/keisham_ra18720/status/1754356349562204648
Zulqarnain,@Zulqarnain15121,2024-02-05T04:08:42.000Z,Ty,0,0,0,1,https://twitter.com/Zulqarnain15121/status/1754356348949578207
Talib Hussain,@TalibHu13824183,2024-02-05T04:08:42.000Z,۔ PTI کی تباہی بربادی اسی دن شروع ہوگئی تھی جب مسجد نبوی صل اللہ علیہ وسلم کا تقدس اور حرمت پامال کیا گیا تھا,0,0,0,0,https://twitter.com/TalibHu13824183/status/1754356348869832913
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:08:42.000Z,آمین ثم آمین,0,0,0,0,https://twitter.com/niazi_tweet8/status/1754356348475916660
Iqbal Afridi PTI,@IqbalAfridiPTI,2024-02-05T04:08:42.000Z,"ضلع خیبر 
تحریک انصاف نامزد امیدوار برائے این اے 27 محمد اقبال خان قوم قمبرخیل میں جلسہ عام سے خطاب کررہے ہیں
حلقہ : NA-27 محمد اقبال خان
انتخابی نشان : پیالہ",0,0,0,3,https://twitter.com/IqbalAfridiPTI/status/1754356348261662739
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:08:39.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754356333975830759
Zulqarnain,@Zulqarnain15121,2024-02-05T04:08:38.000Z,Ty,0,0,0,1,https://twitter.com/Zulqarnain15121/status/1754356329655783757
Arfaa,@Tashu990,2024-02-05T04:08:34.000Z,Vote for p vote for Pakistan#PTI_Followers#ImranKhanFightingForPakistan,0,0,0,7,https://twitter.com/Tashu990/status/1754356316229788160
mirza Burhan,@mirzaBu88753988,2024-02-05T04:08:33.000Z,بارک اللہ,0,0,1,2,https://twitter.com/mirzaBu88753988/status/1754356310949449924
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:08:33.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754356309867004338
Zulqarnain,@Zulqarnain15121,2024-02-05T04:08:29.000Z,Sch ma,0,0,0,1,https://twitter.com/Zulqarnain15121/status/1754356295262429559
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:08:26.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754356280263668194
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:08:26.000Z,"وعلیکم و السلام 
صبح بخیر۔۔۔",0,0,0,0,https://twitter.com/niazi_tweet8/status/1754356279647277255
ziam,@R_b2486,2024-02-05T04:08:25.000Z,"السلام علیکم 

یوم یکجہتی کشمیر

انشاءاللہ #کشمیر بنے گا پاکستان کشمیر پاکستان کی شہ رگ ہے

کشمیریوں کے جزبے، ہمت اور استقامت کو سلام جواپنی آزادی اور بقا کی جنگ لڑرہے ہیں

دنیا کی کوئی بھی طاقت کشمیریوں کو ان کی حق خود اردیت کو نہیں دبا سکتا",1,1,2,12,https://twitter.com/R_b2486/status/1754356277990273527
ђ𝕦ｍ𝐀,@1H22k,2024-02-05T04:08:25.000Z,,0,0,0,1,https://twitter.com/1H22k/status/1754356276413489342
نشرلافکار,@IshfaqKaziPTI,2024-02-05T04:08:22.000Z,"صرف ایکٹنگ صرف ڈرامے بازیاں،،
تہی دست کم عقلی اور کم ظرفی کی انتہا،،",1,0,0,28,https://twitter.com/IshfaqKaziPTI/status/1754356263033418125
PTI UAE,@MSaeedDil1,2024-02-05T04:08:14.000Z,If you love me. I love u too virtual jalsa end.,0,0,0,1,https://twitter.com/MSaeedDil1/status/1754356229164425228
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:08:10.000Z,Walikum aslam,0,0,0,0,https://twitter.com/imrankhanlvrPTI/status/1754356213393858913
Hadi tweets,@pakistan152_0,2024-02-05T04:08:06.000Z,W Salam G Subah Alnoor,0,0,0,0,https://twitter.com/pakistan152_0/status/1754356197241544790
EBOOKSWEB,@ebooksweb786,2024-02-05T04:08:04.000Z,Anything you need to know about PTI candidates for any constituency. Please visithttp://megabuzzshop.ca,0,0,0,1,https://twitter.com/ebooksweb786/status/1754356190081933679
Muhammad Yasir Rafiq,@Yasir_Rafiq09,2024-02-05T04:08:02.000Z,"Wa alaikum assalam!
Good Morning!! Have a nice day ",0,0,0,0,https://twitter.com/Yasir_Rafiq09/status/1754356180661518644
Fareeha Saeed,@FareehaPTI56,2024-02-05T04:08:01.000Z,Never ending love stories hain,0,0,0,1,https://twitter.com/FareehaPTI56/status/1754356175515304324
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:07:53.000Z,InshAllah,0,0,0,2,https://twitter.com/niazi_tweet8/status/1754356141688287406
نادان,@Pti999m,2024-02-05T04:07:52.000Z,وعلیکم السلام ورحمتہ اللہ وبرکاتہ صبح بخیر زندگی آمین ثم آمین یارب العالمین ,0,0,0,0,https://twitter.com/Pti999m/status/1754356138634817811
PTI PROMOTION,@Pti_pro1,2024-02-05T04:07:49.000Z,السلام علیکم,0,0,1,7,https://twitter.com/Pti_pro1/status/1754356127712616527
Free Pakistan,@TheRheumatic,2024-02-05T04:07:48.000Z,"PTI candidates must train their teams to make sure they receive all the relevant forms, properly signed and keep them safe. The results wl be witheld blaming EMS. Mark my words.
Thread 'الیکشن مینجمنٹ سسٹ ناکام ہے یا کوئی اسے کنٹرول کررہا ہے، ریٹرننگ افسر'",0,0,0,7,https://twitter.com/TheRheumatic/status/1754356122457186557
Absaar,@absaarawan7,2024-02-05T04:07:48.000Z,I love both of them if somebody bought it for me ,0,0,0,2,https://twitter.com/absaarawan7/status/1754356121933136304
かぷちぃ★,@pu_pti,2024-02-05T04:07:40.000Z,雪けっこう降ってきた,0,0,0,3,https://twitter.com/pu_pti/status/1754356086377972060
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:07:39.000Z,"W Salam
Good Morning ",0,0,0,1,https://twitter.com/niazi_tweet8/status/1754356085497249851
vijender yadav rj13 (PTI),@vj07rd196head,2024-02-05T04:07:38.000Z,सही कहा जांच करवाओ,0,0,0,5,https://twitter.com/vj07rd196head/status/1754356081034465750
کومل__,@KoMaL__Says,2024-02-05T04:07:37.000Z,Exactly ,0,0,0,0,https://twitter.com/KoMaL__Says/status/1754356076458205528
Umar Shahzad,@UmrPTI,2024-02-05T04:07:33.000Z,"اے دنیا کے منصفو!!
اے سلامتی کے ضامنو !!

کشمیر کی جلتی وادی میں بہتے لہو کا شور سنو۔ #کشمیر_ڈے #یومِ_یکجہتی_کشمیر",0,1,8,67,https://twitter.com/UmrPTI/status/1754356059026915796
PTi support only,@SOHAILK32363366,2024-02-05T04:07:33.000Z,,0,0,0,1,https://twitter.com/SOHAILK32363366/status/1754356058804326752
پنجابی کڑی,@RH_PTI,2024-02-05T04:07:30.000Z,وعلیکم السلام,1,0,2,3,https://twitter.com/RH_PTI/status/1754356045080559616
Talib Hussain,@TalibHu13824183,2024-02-05T04:07:27.000Z,۔ PTI کی تباہی بربادی اسی دن شروع ہوگئی تھی جب مسجد نبوی صل اللہ علیہ وسلم کا تقدس اور حرمت پامال کیا گیا تھا,0,0,0,0,https://twitter.com/TalibHu13824183/status/1754356031864307841
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:07:25.000Z,"وعلیکم و السلام 
صبح بخیر۔۔۔
آمین ثم آمین",0,0,0,3,https://twitter.com/niazi_tweet8/status/1754356023643853242
ScorpWarrior,@warrior7102,2024-02-05T04:07:17.000Z,"  detailed clip by IRK on how to block rigging attempts on rigging day, I hope all PTI polling agents and other PTI supporters have these covered and prepared for it.. less than 72 hours left !",0,0,0,4,https://twitter.com/warrior7102/status/1754355991616098591
پنجابی کڑی,@RH_PTI,2024-02-05T04:07:16.000Z,"بیشک وعلیکم السلام
صبح بخیر",0,0,1,1,https://twitter.com/RH_PTI/status/1754355986981143014
muhammad ayub khan,@Ayub12M,2024-02-05T04:07:15.000Z,"اطہرمن الله جج بننےسےپہلےانصاف لائیرزونگ کےصدرتھا۔نیازی کاپسندیدہ جج ہےIHCاورSCمیںpro ptiسیاسی نوعیت کےکئی متنازعہ فیصلےدےچکے
اسکےباوجودلندن میں یوتھڑئیوں نےاسکےساتھ جوکیاوہ نشان عبرت ہے۔جس جس نےاس فتنےکی آبیاری کی اسکےشرسےمحفوظ نہیں۔یہ ہےاللہ کی پکڑ",0,0,0,1,https://twitter.com/Ayub12M/status/1754355983772463558
AFNAN KHAN PTI,@KHANS_PTI,2024-02-05T04:07:14.000Z,セクゾラスト配信ライブで歌ってほしい3曲とその理由、セクシーゾーンオタク人生を賭けた魂の意思表明すぎる#ブーナの天気予報 #雪への備え #南岸低気圧,0,0,0,590,https://twitter.com/KHANS_PTI/status/1754355980773597464
Dua Zaynab,@Pti780,2024-02-05T04:07:14.000Z,"صبح صبح مجھے اس شیطان ابلیس کی بلکل شکل نہیں دیکھنی تھی میرے بہن بھائیو الیکشن سر پر اس لیے 
اس کی مراد پورے پاکستان سے ",0,1,3,72,https://twitter.com/Pti780/status/1754355977510404132
Press Trust of India,@PTI_News,2024-02-05T04:07:13.000Z,"Shubman Gill won't take field on Monday after hurting his right index finger while fielding on the third day of the second Test against England. #INDvsENGTest 

(PTI Photo)",1,0,8,964,https://twitter.com/PTI_News/status/1754355975115448687
Wajahat S. Khan,@WajSKhan,2024-02-05T04:07:11.000Z,The PTI needs to pull a Shaq on Feb 8...,7,14,45,1.1K,https://twitter.com/WajSKhan/status/1754355965351055696
Awais Gill PTI,@AwaisGill321,2024-02-05T04:07:10.000Z,"وعلیکم السلام 
صبح بخیر",0,0,0,1,https://twitter.com/AwaisGill321/status/1754355963211993341
ImranKhan.pti,@BadshahWadani,2024-02-05T04:07:08.000Z,Durrr manhos shaakaal laannaatii insaan be nhi ya log to,0,0,0,1,https://twitter.com/BadshahWadani/status/1754355956039778483
Facho hassan,@HassanFacho,2024-02-05T04:07:07.000Z,Good morning,1,0,1,0,https://twitter.com/HassanFacho/status/1754355950289334342
Shaza Khan,@ShazaKh52488086,2024-02-05T04:07:07.000Z,Salman akram is a gem PTI has! The best candidate for election 2024,0,0,0,0,https://twitter.com/ShazaKh52488086/status/1754355948418707554
Hamza Malik,@hamzamalik_pti1,2024-02-05T04:07:06.000Z,good  morning,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754355947202400285
Annaya^PTI,@annaya514,2024-02-05T04:07:05.000Z,Morning dear,0,0,0,1,https://twitter.com/annaya514/status/1754355942601191576
Memona,@Memona47083544,2024-02-05T04:07:05.000Z,9مئ بہانہ ہے PTI نشانہ ہے  ۔کورکمانڈر ہاؤس۔ کی وقعت انسانیت سے زیادہ ہے؟؟؟؟؟؟,0,0,0,1,https://twitter.com/Memona47083544/status/1754355940957016541
PTI MIANWALI,@niazi_tweet8,2024-02-05T04:07:03.000Z,"السلام و علیکم۔۔
صبح بخیر ",11,0,12,46,https://twitter.com/niazi_tweet8/status/1754355934162505910
MalikAbbas88,@Abbas88Malik,2024-02-05T04:07:02.000Z,یہ سیٹ تو Pti پلیٹ میں رکھ کر نون لیگ کو دے رہی ہے۔ بہت کمزور پوزیشن ہے مزمل کی۔,0,0,0,3,https://twitter.com/Abbas88Malik/status/1754355930651603449
Facho hassan,@HassanFacho,2024-02-05T04:07:02.000Z,Wslm,1,0,1,1,https://twitter.com/HassanFacho/status/1754355927405191230
pti_promotion,@Pti_Promotions_,2024-02-05T04:07:01.000Z,"پروموشنل پوسٹ!

اگر آپ 100 فیصد فالو بیک دیتے ہیں
 تو  نام کمنٹ میں مینشن کریں 
اور ری پوسٹ کریں

پروموشن لسٹ میں شامل کروں گا",3,3,3,25,https://twitter.com/Pti_Promotions_/status/1754355923806798155
Taj Muhammad,@Saad16174220,2024-02-05T04:06:58.000Z,"They want to engage the voters of PTI.
پی ٹی آئی کا ووٹر گالی گلوج اور الزامات پسند کرتا ھے۔",0,0,0,5,https://twitter.com/Saad16174220/status/1754355912532197648
ENGINEER,@AamerPTI,2024-02-05T04:06:53.000Z,Dam mai tu bilkul use na krna rejection ,0,0,1,6,https://twitter.com/AamerPTI/status/1754355890868850911
Rahi pti,@rahi49507796,2024-02-05T04:06:52.000Z,,0,0,0,0,https://twitter.com/rahi49507796/status/1754355886104170952
پنجابی کڑی,@RH_PTI,2024-02-05T04:06:48.000Z,"وعلیکم السلام
صبح بخیر",0,0,0,1,https://twitter.com/RH_PTI/status/1754355868286521706
Ayzel Fatima pti,@fatima_ayz24917,2024-02-05T04:06:46.000Z,Na bilkul nh,0,0,0,2,https://twitter.com/fatima_ayz24917/status/1754355861579796558
Rahi pti,@rahi49507796,2024-02-05T04:06:44.000Z,,0,0,0,0,https://twitter.com/rahi49507796/status/1754355853782909003
Hamza Malik,@hamzamalik_pti1,2024-02-05T04:06:40.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,5,https://twitter.com/hamzamalik_pti1/status/1754355836363649516
محمد اسلم,@MAslamMetlo786,2024-02-05T04:06:38.000Z,,0,0,1,2,https://twitter.com/MAslamMetlo786/status/1754355828621004877
Pandi Khan,@PandikhanPTI,2024-02-05T04:06:37.000Z,,0,0,0,3,https://twitter.com/PandikhanPTI/status/1754355823617421605
PTI Promotion,@Pti_1O,2024-02-05T04:06:30.000Z,پروموشن لسٹ 2 پی ٹی آئی کے ایکٹیو کارکن ایک دوسرےکوفالوکر کےفالو بیک دیںاس ٹویٹ کو لائیک اور ری ٹویٹ کرنا مت بھولیں,0,7,7,15,https://twitter.com/Pti_1O/status/1754355795943137781
Hamza Malik,@hamzamalik_pti1,2024-02-05T04:06:28.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,1,6,https://twitter.com/hamzamalik_pti1/status/1754355787130950027
vijender yadav rj13 (PTI),@vj07rd196head,2024-02-05T04:06:28.000Z,सघर्ष किया है इन्होंने भी,0,0,1,27,https://twitter.com/vj07rd196head/status/1754355786359460073
Rahi pti,@rahi49507796,2024-02-05T04:06:25.000Z,وعليكم السلام ورحمة الله وبركاته,0,0,1,3,https://twitter.com/rahi49507796/status/1754355772807631283
Annaya^PTI,@annaya514,2024-02-05T04:06:24.000Z,No doubt,1,0,1,2,https://twitter.com/annaya514/status/1754355770601161178
پنجابی کڑی,@RH_PTI,2024-02-05T04:06:24.000Z,جَزَاكَ اللَّهُ خَيْرًا,0,0,1,1,https://twitter.com/RH_PTI/status/1754355767962972210
nazishshabbir,@GillaniAbram,2024-02-05T04:06:21.000Z,Gandi zuban pti ki pahchan,0,0,0,1,https://twitter.com/GillaniAbram/status/1754355756814508155
Amin Chaudhry,@AminChaudhry12,2024-02-05T04:06:20.000Z,#PTI_Followers.       #F4FB.                ,0,0,0,5,https://twitter.com/AminChaudhry12/status/1754355751319986443
Sartrean Existentialist,@SartreanExis10,2024-02-05T04:06:20.000Z,"Are community is caught laying back to back, one has to be utterly shameless to be still standing here but then the rapey bloodline , no question of shame",1,0,0,4,https://twitter.com/SartreanExis10/status/1754355751030800579
Jacob Yohannan Yohannan,@JacobYohan93514,2024-02-05T04:06:17.000Z,That means they wanted all corrupt politicians to join bjp for getting clean chits. It is an advantage for opposition parties to get rid of corrupt and criminal politicians and seek votes for corrupt free government.,0,0,0,1,https://twitter.com/JacobYohan93514/status/1754355741442400554
پنجابی کڑی,@RH_PTI,2024-02-05T04:06:17.000Z,جَزَاكَ اللَّهُ خَيْرًا,0,0,0,1,https://twitter.com/RH_PTI/status/1754355740137939200
Awais Gill PTI,@AwaisGill321,2024-02-05T04:06:17.000Z,بیشک,0,0,0,2,https://twitter.com/AwaisGill321/status/1754355739907236309
Hamza Malik,@hamzamalik_pti1,2024-02-05T04:06:16.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754355736765731297
IllegalKukiImmigrant,@IllegalKuk61393,2024-02-05T04:06:15.000Z,"NRC ALL KUKI minais IN INDIA, STRIP CITIZENSHIP, ST STATUS FROM THEM AND THROW THEM BACK TO MYANMAR FOREVER. SAVE INDIA SAVE MANIPUR",0,0,0,7,https://twitter.com/IllegalKuk61393/status/1754355731107566048
Arsalan Arif,@404c8de413ea4c9,2024-02-05T04:06:13.000Z,"When politicians don't perform and tell lies, the public will look for the truth and accept the truth. 31MPAs 14 MNAs, what did PTI give to karachi in return? Why should karachi trust someone who kept selling karachi to PPP for 5 years?",0,0,0,5,https://twitter.com/404c8de413ea4c9/status/1754355722798706940
Policymaker,@rabsedar,2024-02-05T04:06:10.000Z,,0,0,0,0,https://twitter.com/rabsedar/status/1754355712602611927
Irfan Ullah,@irfanmohmand8,2024-02-05T04:06:10.000Z,"So sad .
Rest in peace
If their officers truly focusing on their security them probably these troops may not lost their lives but unfortunately they were busy yesterday to disrupt PTI rally in Karak ..
Another sad day in KPK but Hafiz sab is busy in political engineering",0,0,0,2,https://twitter.com/irfanmohmand8/status/1754355710693970083
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:06:10.000Z,سلامت رہیں,0,0,0,1,https://twitter.com/MukhtajSaid/status/1754355710203220471
پنجابی کڑی,@RH_PTI,2024-02-05T04:06:09.000Z,آمین ثم آمین,0,0,1,2,https://twitter.com/RH_PTI/status/1754355706843558271
imranistan,@kNooor6061,2024-02-05T04:06:05.000Z,NO PLZ DON'T GO THERE IT CAN BE A TRAP BY THE NEUTRALS. They may raise such slogans that show hate among PTI and Army so please don't join this.. ye sab aik hi hain don't trust them itna galiyan kha k nikly hain kuch plan bana k hi nikly hain sincere hoty to galiyan na khaty.,0,0,1,2,https://twitter.com/kNooor6061/status/1754355691572056251
کومل__,@KoMaL__Says,2024-02-05T04:06:04.000Z,Pti of course,0,0,0,0,https://twitter.com/KoMaL__Says/status/1754355687243632691
میمونہ وڑائچ,@Mwrh262,2024-02-05T04:06:02.000Z,,0,0,0,0,https://twitter.com/Mwrh262/status/1754355677781479563
Rahi pti,@rahi49507796,2024-02-05T04:05:59.000Z,جزاك الله,0,0,0,1,https://twitter.com/rahi49507796/status/1754355663332163805
Ayzel Fatima pti,@fatima_ayz24917,2024-02-05T04:05:57.000Z,Bilkul,0,0,0,1,https://twitter.com/fatima_ayz24917/status/1754355657195540537
Annaya^PTI,@annaya514,2024-02-05T04:05:56.000Z,Standing With kashmiris,0,0,0,2,https://twitter.com/annaya514/status/1754355654167236760
پنجابی کڑی,@RH_PTI,2024-02-05T04:05:56.000Z,جَزَاكَ اللَّهُ خَيْرًا,0,0,0,1,https://twitter.com/RH_PTI/status/1754355653823320107
Umar Shahzad,@UmrPTI,2024-02-05T04:05:55.000Z,خسارہ ہے ہر وہ چیز وہ احساس اور ہر وہ شخص جس کی قیمت آپ کا ذہنی سکون ہو ,1,3,17,206,https://twitter.com/UmrPTI/status/1754355649113153945
Bilal ch..,@bilalchPTI,2024-02-05T04:05:55.000Z,"good morning 
have a good day",0,0,0,2,https://twitter.com/bilalchPTI/status/1754355648752390381
F@tim@ kh@nⁱᴾⁱᵃⁿ,F@tim@ kh@nⁱᴾⁱᵃⁿ,2024-02-05T04:05:49.000Z,Good advice good morning,0,0,1,4,https://twitter.com/PashtoonGirlPTI/status/1754355621791400158
Jeevey Pakistan,@jeeveypak,2024-02-05T04:05:47.000Z,جاوید ہاشمی کے گھر رات گئے پولیس کا چھاپہhttps://jang.com.pk/news/1317229https://jeeveypakistan.com#PTI #PMLN #PPP,0,0,0,1,https://twitter.com/jeeveypak/status/1754355615177257355
میمونہ وڑائچ,@Mwrh262,2024-02-05T04:05:46.000Z,,0,0,0,0,https://twitter.com/Mwrh262/status/1754355608361578807
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:05:44.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,0,https://twitter.com/imrankhanlvrPTI/status/1754355603089056034
Zulqarnain,@Zulqarnain15121,2024-02-05T04:05:44.000Z,Ty,0,0,1,2,https://twitter.com/Zulqarnain15121/status/1754355602787029289
lala,@lala16341912,2024-02-05T04:05:41.000Z,Lickering other one,0,0,0,1,https://twitter.com/lala16341912/status/1754355587327152286
m. jeyachandran,@mjeyachandran6,2024-02-05T04:05:40.000Z,All BJP leaders are totally corrupt and fraud.  They will not be touched by ED.  I would like to say that ED and his family will suffer in their personal lives.  His entire team also.  Lord Ram should punish them.,0,0,0,3,https://twitter.com/mjeyachandran6/status/1754355583267054005
Ahmed,@just_act,2024-02-05T04:05:35.000Z,ان شاء الله,0,0,0,1,https://twitter.com/just_act/status/1754355564014936437
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:05:35.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,2,https://twitter.com/imrankhanlvrPTI/status/1754355562819596672
Hamza Malik,@hamzamalik_pti1,2024-02-05T04:05:33.000Z,Good morning,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754355554506424452
Sania Nawaz,@imsanianawaz258,2024-02-05T04:05:32.000Z,Kashmir Solidarity Day is being observed today to express wholehearted support of Pakistani nation to the struggle of Kashmiri people for their inalienable right to self-determination under United Nations resolutions. #KashmirSolidarityDay #StandWithKashmir#PTI_Team￼,1,2,3,45,https://twitter.com/imsanianawaz258/status/1754355553168494950
Pride Baloch,@KaramEl89529645,2024-02-05T04:05:32.000Z,"ہنگامی الرٹاگر 6 یا 7 کو نیٹ بند ہوگیا اور خبر میڈیا پر چلی کہ PTI نے الیکشن سے بائیکاٹ کیا

تو یہ فیک جھوٹی خبر ہوگی محطاط رہے نیٹ بند ہوسکتا ہے یہ منصوبہ بنایا گیا ہے
سب کو بتا دو کاپی پیسٹ کرو",0,0,0,2,https://twitter.com/KaramEl89529645/status/1754355552992555109
Zulqarnain,@Zulqarnain15121,2024-02-05T04:05:31.000Z,Ty,0,0,0,2,https://twitter.com/Zulqarnain15121/status/1754355547640352874
Amin Chaudhry,@AminChaudhry12,2024-02-05T04:05:29.000Z,#PTI_Followers.       #F4FB.                ,0,0,0,3,https://twitter.com/AminChaudhry12/status/1754355540912673177
Policymaker,@rabsedar,2024-02-05T04:05:29.000Z,"http://drive.google.com/file/d/1-3JuER…
TO AVOID the COVID-19 DEATH OF YOUR OWN PEOPLE..

READ ABOVE AND
PLEASE DO NOT IGNORE MY STUDY

DON'T WORRY.. I AM NOT GRABBING YOUR PRESTIGIOUS
""Nobel prize"" of Medicine/research  

My aim is only to save the previous lives on Earth.",0,0,0,2,https://twitter.com/rabsedar/status/1754355537373007926
Shahzaib Khan,@zargarforPTI,2024-02-05T04:05:27.000Z,Jitna Lambi Zaban Utnay Ziada Followers,0,0,0,2,https://twitter.com/zargarforPTI/status/1754355528824746031
Zulqarnain,@Zulqarnain15121,2024-02-05T04:05:24.000Z,Ty,0,0,0,3,https://twitter.com/Zulqarnain15121/status/1754355518603215313
Annaya^PTI,@annaya514,2024-02-05T04:05:24.000Z,Morning,0,0,0,1,https://twitter.com/annaya514/status/1754355517827248269
Rahi pti,@rahi49507796,2024-02-05T04:05:20.000Z,السلام عليكم ورحمة الله وبركاته,0,0,0,1,https://twitter.com/rahi49507796/status/1754355503311024432
Zulqarnain,@Zulqarnain15121,2024-02-05T04:05:19.000Z,Ty,0,0,0,2,https://twitter.com/Zulqarnain15121/status/1754355495639380156
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:05:17.000Z,وعلیکم السلام,0,0,0,1,https://twitter.com/MukhtajSaid/status/1754355489582760069
Annaya^PTI,@annaya514,2024-02-05T04:05:17.000Z,Thanks dear,1,0,1,2,https://twitter.com/annaya514/status/1754355487745745123
